日期,campaign,安装数,AF成本,AF收入,总成本,cpi,累计收入,点击率,点击安装率,展示安装率,roas0收入,累计roas,roas_0,roas_1,roas_2,roas_3,roas_4,roas_5,roas_6,roas_7,roas_8,roas_9,roas_10,roas_11,roas_12,roas_13,roas_14,roas_15,roas_16,roas_17,roas_18,roas_19,roas_20,roas_21,roas_22,roas_23,roas_24,roas_25,roas_26,roas_27,roas_28,roas_29,roas_30,roas_31,roas_32,roas_33,roas_34,roas_35,roas_36,roas_37,roas_38,roas_39,roas_40,roas_41,roas_42,roas_43,roas_44,roas_45,roas_46,roas_47,roas_48,roas_49,roas_50,roas_51,roas_52,roas_53,roas_54,roas_55,roas_56,roas_57,roas_58,roas_59,roas_60,roas_61,roas_62,roas_63,roas_64,roas_65,roas_66,roas_67,roas_68,roas_69,roas_70,roas_71,roas_72,roas_73,roas_74,roas_75,roas_76,roas_77,roas_78,roas_79,roas_80,roas_81,roas_82,roas_83,roas_84,roas_85,roas_86,roas_87,roas_88,roas_89,roas_90
2023-05-24,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,333,57722.6709,50998.0234,784.08,2.3545879599726307,646.1287122500662,39.66%,4.42%,1.75%,76.7769143976994,82.41%,9.79%,37.28%,57.17%,61.06%,66.30%,69.37%,71.40%,72.16%,73.32%,76.00%,77.59%,77.92%,80.53%,82.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-24,Unity-Alina-Lucky-US-ROAS-230519,63,7210.69,5662.6812,98.09,1.5570186658629683,79.60155628995386,6.57%,31.66%,2.08%,13.746520000000002,81.15%,14.01%,20.22%,25.01%,28.41%,36.17%,43.99%,53.38%,61.59%,65.38%,66.64%,71.36%,75.78%,78.85%,81.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-24,organic,31,0.0,1714.1943,0.00,0.0,20.885842599041084,,,0.00%,2.235996,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-23,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,242,39963.5013,23795.3105,542.92,2.243485133957529,324.72831439748313,39.16%,4.28%,1.68%,63.97018792761976,59.81%,11.78%,30.55%,39.42%,46.49%,48.36%,49.96%,53.97%,55.34%,56.44%,57.23%,57.62%,58.81%,59.23%,59.81%,59.81%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-23,organic,47,0.0,931.8185,0.00,0.0,12.223129248751414,,,0.00%,5.2256167731600485,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-23,Unity-Alina-Lucky-US-ROAS-230519,44,5560.5927,5029.1499,75.61,1.718489927790568,78.86663214972381,6.91%,27.67%,1.91%,14.203344000000001,104.30%,18.78%,52.42%,66.18%,75.54%,81.07%,83.85%,86.94%,101.37%,103.01%,103.39%,103.75%,103.93%,104.24%,104.30%,104.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-22,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,234,38279.4828,28528.5352,520.06,2.2224792489451497,459.90247894740196,40.20%,3.97%,1.57%,83.22372860421908,88.43%,16.00%,33.75%,45.63%,55.53%,65.14%,69.35%,72.68%,75.81%,79.10%,80.54%,81.50%,82.39%,85.45%,87.35%,88.33%,88.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-22,organic,63,0.0,17238.373,0.00,0.0,244.3447908619049,,,0.00%,7.922523793359357,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-22,Unity-Alina-Lucky-US-ROAS-230519,62,8236.7192,5198.0635,111.98,1.8061649538587097,112.1147750963752,7.74%,28.44%,2.20%,22.817973394517793,100.12%,20.38%,31.90%,44.29%,59.32%,64.87%,65.50%,68.34%,72.14%,77.56%,80.15%,83.56%,87.00%,89.33%,93.42%,98.39%,100.12%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-21,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,324,52503.7309,27483.8379,713.33,2.2016348204016265,489.81839114532147,40.45%,4.09%,1.66%,131.0939994496536,68.67%,18.38%,38.12%,49.12%,54.54%,56.83%,58.78%,59.97%,62.16%,64.12%,64.89%,66.60%,66.86%,67.17%,67.70%,68.26%,68.49%,68.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-21,Unity-Alina-Lucky-US-ROAS-230519,54,6834.3961,4750.8682,92.93,1.721006241678389,68.29137512751433,8.05%,28.42%,2.29%,20.433485671317523,73.48%,21.99%,38.43%,55.05%,59.98%,60.85%,61.64%,66.87%,67.06%,70.14%,71.60%,71.80%,71.94%,72.28%,72.28%,73.31%,73.48%,73.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-21,organic,31,0.0,1074.0231,0.00,0.0,31.65752583983487,,,0.00%,9.003952123799797,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-20,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,330,55424.2016,26875.7539,752.93,2.2815946187955514,547.7073839630298,42.51%,4.23%,1.80%,132.59141684183913,72.74%,17.61%,41.48%,55.71%,59.17%,61.71%,63.33%,65.24%,66.13%,67.06%,68.04%,68.66%,69.27%,69.76%,70.42%,71.25%,72.24%,72.51%,72.74%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-20,organic,32,0.0,1132.188,0.00,0.0,76.27254932420473,,,0.00%,39.138253815803274,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-20,Unity-Alina-Lucky-US-ROAS-230519,17,1993.4212,1728.8948,27.12,1.595006019359647,91.14311626160125,5.59%,30.91%,1.73%,6.421309,336.13%,23.68%,130.56%,213.64%,236.30%,259.74%,262.82%,265.31%,267.57%,267.72%,267.72%,267.72%,268.39%,268.69%,269.34%,270.93%,296.85%,334.44%,336.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-20,Lucky US_Alina_Total001_ROAS_0510_USD,12,2061.4127,378.4005,26.70,2.224775689873417,3.71395,2.59%,18.18%,0.47%,1.5170750000000002,13.91%,5.68%,6.51%,6.51%,10.73%,10.77%,10.77%,10.77%,11.81%,11.81%,12.89%,13.36%,13.36%,13.68%,13.68%,13.68%,13.91%,13.91%,13.91%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-19,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,314,57023.9204,24996.8359,774.48,2.4665111516568565,605.6513712999005,42.75%,3.94%,1.68%,93.96345300868023,78.20%,12.13%,32.10%,42.00%,51.05%,55.58%,58.03%,59.93%,62.85%,65.01%,66.64%,67.72%,68.68%,69.40%,69.92%,72.12%,72.63%,73.54%,75.98%,78.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-19,Unity-Alina-Lucky-US-ROAS-230519,47,5375.0101,3454.855,73.12,1.5557525469970426,96.90088921400363,6.81%,28.31%,1.93%,22.988161212782224,132.52%,31.44%,59.59%,86.16%,112.26%,124.21%,125.10%,125.69%,126.22%,129.30%,129.70%,130.10%,130.50%,130.62%,130.83%,131.33%,131.84%,131.91%,132.52%,132.52%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-19,Unity-Alina-Lucky-US-Install-230324,34,3194.3468,1199.1263,43.50,1.2793059851079704,12.13594199569729,6.81%,53.13%,3.62%,2.621102272010347,27.90%,6.03%,14.39%,15.99%,19.34%,20.02%,20.11%,20.66%,20.93%,21.00%,21.12%,21.37%,24.90%,24.92%,25.59%,27.45%,27.57%,27.80%,27.90%,27.90%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-19,organic,26,0.0,503.4368,0.00,0.0,15.470785256169718,,,0.00%,3.640956568943643,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-19,Lucky US_Alina_Total001_ROAS_0510_USD,26,5503.4107,2187.1777,71.23,2.739749812074,33.527767662447495,2.27%,16.67%,0.38%,7.790183000000001,47.07%,10.94%,24.89%,36.20%,43.69%,44.16%,45.20%,45.20%,45.20%,45.20%,45.20%,45.75%,46.61%,46.93%,46.93%,46.93%,47.07%,47.07%,47.07%,47.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-18,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,334,56842.4022,24863.1719,772.16,2.3118621675888744,526.5604097661475,41.50%,4.04%,1.67%,116.3855097087943,68.19%,15.07%,30.01%,39.74%,46.01%,48.81%,50.91%,53.35%,55.02%,56.12%,57.11%,58.05%,59.19%,60.78%,62.07%,63.18%,64.07%,64.71%,67.37%,68.17%,68.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-18,Unity-Alina-Lucky-US-Install-230324,166,15925.5182,6921.166,216.83,1.3061979315235603,114.90921534258563,7.03%,24.74%,1.74%,30.23646595057389,53.00%,13.94%,25.99%,35.00%,38.92%,42.52%,43.99%,44.49%,45.24%,46.16%,46.94%,47.61%,48.97%,50.37%,52.14%,52.71%,52.89%,52.97%,52.97%,53.00%,53.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-18,organic,28,0.0,1152.473,0.00,0.0,169.66101782954877,,,0.00%,11.179808781342482,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-18,Lucky US_Alina_Total001_ROAS_0510_USD,27,5873.3779,1213.7792,76.02,2.815447659634333,9.528041262903807,2.73%,14.67%,0.40%,6.1933486008419045,12.53%,8.15%,9.88%,11.96%,12.13%,12.13%,12.13%,12.13%,12.13%,12.13%,12.13%,12.13%,12.51%,12.51%,12.51%,12.51%,12.51%,12.51%,12.51%,12.53%,12.53%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-17,Unity-Alina-Lucky-US-Install-230324,166,16408.3789,7277.3789,223.37,1.3455955942504216,110.38290602786752,6.61%,25.86%,1.71%,30.4381142549074,49.42%,13.63%,22.87%,28.52%,33.42%,34.63%,36.44%,36.65%,40.22%,40.61%,40.89%,42.08%,46.97%,47.22%,47.44%,48.19%,48.50%,48.51%,48.58%,48.99%,49.42%,49.42%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-17,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,123,18424.2708,15008.9619,250.38,2.0356123655449188,296.1025359803213,41.51%,3.94%,1.63%,53.839127583278525,118.26%,21.50%,49.65%,67.57%,77.28%,86.19%,91.50%,95.85%,99.21%,101.25%,102.54%,103.10%,103.67%,106.42%,110.61%,112.05%,113.12%,114.67%,115.61%,116.27%,117.95%,118.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-17,Lucky US_Alina_Total001_ROAS_0510_USD,36,7402.3031,2423.645,95.82,2.661634445147667,56.22320653505641,2.96%,16.59%,0.49%,11.576650829979299,58.68%,12.08%,15.22%,41.51%,42.67%,45.39%,49.01%,53.39%,53.99%,54.18%,54.18%,54.18%,54.18%,54.18%,54.27%,57.80%,57.80%,58.15%,58.60%,58.68%,58.68%,58.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-17,organic,22,0.0,2609.136,0.00,0.0,54.03395382222587,,,0.00%,11.327229824598385,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-16,Unity-Alina-Lucky-US-Install-230324,160,15792.8048,7881.2139,214.99,1.343690912658225,105.05574449627346,5.90%,26.06%,1.54%,31.782707190311072,48.87%,14.78%,25.93%,31.66%,36.16%,39.30%,41.83%,43.62%,46.53%,46.60%,46.73%,46.93%,47.67%,48.03%,48.03%,48.52%,48.65%,48.68%,48.84%,48.84%,48.84%,48.87%,48.87%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-16,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,60,8575.6805,4585.8022,116.56,1.94266036603375,48.85335375419402,49.98%,4.28%,2.14%,8.294108,41.91%,7.12%,12.73%,22.21%,25.83%,28.38%,37.09%,37.71%,38.88%,40.46%,40.73%,40.73%,40.87%,40.94%,41.19%,41.43%,41.45%,41.58%,41.91%,41.91%,41.91%,41.91%,41.91%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-16,Lucky US_Alina_Total001_ROAS_0510_USD,35,7539.2055,3502.1638,97.58,2.7879897323688856,25.22135407145842,2.68%,16.36%,0.44%,12.039311999999999,25.85%,12.34%,20.14%,22.81%,22.81%,22.81%,23.09%,23.09%,23.13%,23.31%,23.46%,23.55%,23.70%,23.92%,24.09%,24.20%,24.30%,24.36%,25.06%,25.15%,25.22%,25.85%,25.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-16,organic,21,0.0,2675.2896,0.00,0.0,39.216630103461156,,,0.00%,18.56599582512384,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-15,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,176,27599.3394,23511.0605,375.01,2.1307422581990796,260.5591088975589,39.47%,4.26%,1.68%,69.31556353016873,69.48%,18.48%,36.72%,46.29%,49.23%,52.20%,56.44%,58.76%,60.85%,61.68%,62.67%,63.34%,66.61%,66.90%,67.74%,68.05%,68.15%,68.51%,68.62%,68.98%,69.23%,69.33%,69.48%,69.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-15,Unity-Alina-Lucky-US-Install-230324,161,15890.4759,11707.2871,216.32,1.3436039321487516,113.3234517181555,7.24%,27.52%,1.99%,35.44891189436085,52.39%,16.39%,30.68%,37.83%,39.83%,41.87%,44.34%,46.05%,47.01%,47.76%,47.80%,48.49%,48.66%,49.31%,49.64%,50.24%,50.39%,50.40%,50.97%,51.43%,51.99%,52.02%,52.39%,52.39%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-15,organic,30,0.0,13668.5879,0.00,0.0,211.0324265123125,,,0.00%,66.70741578747979,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-15,Lucky US_Alina_Total001_ROAS_0510_USD,30,4761.8306,2757.6191,61.69,2.0561954481012665,44.20318875760847,2.88%,16.85%,0.49%,8.981421606542067,71.66%,14.56%,24.81%,32.46%,39.92%,44.37%,46.23%,47.49%,51.12%,58.65%,63.40%,66.41%,68.67%,68.67%,68.67%,70.72%,70.93%,70.94%,70.94%,70.99%,71.41%,71.63%,71.66%,71.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-14,Unity-Alina-Lucky-US-Install-230324,155,15289.2936,7115.8784,208.14,1.3428183055941225,76.58352658991944,6.52%,27.98%,1.82%,26.10355769712609,36.79%,12.54%,18.74%,20.87%,23.49%,24.58%,26.58%,26.77%,27.48%,35.15%,35.25%,35.35%,35.93%,35.93%,35.93%,35.96%,35.96%,35.96%,35.98%,36.00%,36.00%,36.79%,36.79%,36.79%,36.79%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-14,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,71,10816.0985,18563.4395,146.98,2.0701313237653807,230.51566944576436,40.82%,2.83%,1.16%,31.744808111437514,156.84%,21.60%,70.39%,90.72%,94.08%,112.87%,113.89%,125.33%,128.72%,132.45%,133.36%,133.79%,136.57%,138.49%,139.61%,140.10%,140.81%,141.55%,152.38%,153.53%,155.54%,155.91%,156.03%,156.84%,156.84%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-14,Lucky US_Alina_Total001_ROAS_0510_USD,38,6724.1473,3680.9819,87.08,2.2914869573617636,26.05265174809275,3.04%,16.74%,0.51%,7.523090999999999,29.92%,8.64%,13.43%,23.24%,24.99%,24.99%,26.35%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.73%,29.92%,29.92%,29.92%,29.92%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-14,organic,14,0.0,1368.5703,0.00,0.0,25.226952389892162,,,0.00%,16.99585755006847,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
